average_daily_usage,avg_usage,batch_number,below_reorder,created_by_id,date,day,days_to_expiration,expiration_date,id,is_active,is_weekend,last_order_date,last_stock_count_date,last_updated_at,minimum_stock_level,month,near_expiration_15d,notes,optimal_stock_level,product_id,product_name,product_sku,quantity_available,quantity_on_hand,quantity_reserved,reorder_point,reorder_quantity,sale_amount,sale_amount_lag1,sale_amount_ma7,shelf_location,stock,stock_status,stock_to_reorder,supplier_id,supplier_name,total_value,unit_cost,warehouse_location,weekday,year
,8.0,,,,2025-03-14,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,79,,,47,160,6.0,11.0,7.714285714285714,,79,,1.680851063829787,,,,,,,
,8.0,,,,2025-03-15,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,75,,,47,160,6.0,6.0,7.285714285714286,,75,,1.5957446808510638,,,,,,,
,8.0,,,,2025-03-16,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,66,,,47,160,8.0,6.0,8.0,,66,,1.4042553191489362,,,,,,,
,8.0,,,,2025-03-17,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,55,,,47,160,6.0,8.0,7.142857142857143,,55,,1.1702127659574468,,,,,,,
,8.0,,,,2025-03-18,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,48,,,47,160,13.0,6.0,8.285714285714286,,48,,1.0212765957446808,,,,,,,
,8.0,,,,2025-03-19,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,197,,,47,160,9.0,13.0,8.428571428571429,,197,,4.191489361702128,,,,,,,
,8.0,,,,2025-03-20,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,175,,,47,160,8.0,9.0,8.0,,175,,3.723404255319149,,,,,,,
,8.0,,,,2025-03-21,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,169,,,47,160,5.0,8.0,7.857142857142857,,169,,3.595744680851064,,,,,,,
,8.0,,,,2025-03-22,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,165,,,47,160,10.0,5.0,8.428571428571429,,165,,3.5106382978723403,,,,,,,
,8.0,,,,2025-03-23,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,154,,,47,160,10.0,10.0,8.714285714285714,,154,,3.276595744680851,,,,,,,
,8.0,,,,2025-03-24,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,146,,,47,160,10.0,10.0,9.285714285714286,,146,,3.106382978723404,,,,,,,
,8.0,,,,2025-03-25,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,141,,,47,160,9.0,10.0,8.714285714285714,,141,,3.0,,,,,,,
,8.0,,,,2025-03-26,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,132,,,47,160,8.0,9.0,8.571428571428571,,132,,2.8085106382978724,,,,,,,
,8.0,,,,2025-03-27,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,119,,,47,160,4.0,8.0,8.0,,119,,2.5319148936170213,,,,,,,
,8.0,,,,2025-03-28,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,112,,,47,160,6.0,4.0,8.142857142857142,,112,,2.382978723404255,,,,,,,
,8.0,,,,2025-03-29,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,106,,,47,160,8.0,6.0,7.857142857142857,,106,,2.25531914893617,,,,,,,
,8.0,,,,2025-03-30,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,96,,,47,160,5.0,8.0,7.142857142857143,,96,,2.042553191489361,,,,,,,
,8.0,,,,2025-03-31,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,94,,,47,160,8.0,5.0,6.857142857142857,,94,,2.0,,,,,,,
,8.0,,,,2025-04-01,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,90,,,47,160,8.0,8.0,6.714285714285714,,90,,1.9148936170212767,,,,,,,
,8.0,,,,2025-04-02,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,77,,,47,160,6.0,8.0,6.428571428571429,,77,,1.6382978723404256,,,,,,,
,8.0,,,,2025-04-03,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,68,,,47,160,3.0,6.0,6.285714285714286,,68,,1.446808510638298,,,,,,,
,8.0,,,,2025-04-04,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,62,,,47,160,5.0,3.0,6.142857142857143,,62,,1.319148936170213,,,,,,,
,8.0,,,,2025-04-05,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,57,,,47,160,8.0,5.0,6.142857142857143,,57,,1.2127659574468086,,,,,,,
,8.0,,,,2025-04-06,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,49,,,47,160,11.0,8.0,7.0,,49,,1.0425531914893618,,,,,,,
,8.0,,,,2025-04-07,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,203,,,47,160,7.0,11.0,6.857142857142857,,203,,4.319148936170213,,,,,,,
,8.0,,,,2025-04-08,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,189,,,47,160,8.0,7.0,6.857142857142857,,189,,4.0212765957446805,,,,,,,
,8.0,,,,2025-04-09,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,185,,,47,160,4.0,8.0,6.571428571428571,,185,,3.9361702127659575,,,,,,,
,8.0,,,,2025-04-10,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,172,,,47,160,10.0,4.0,7.571428571428571,,172,,3.6595744680851054,,,,,,,
,8.0,,,,2025-04-11,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,162,,,47,160,7.0,10.0,7.857142857142857,,162,,3.4468085106382977,,,,,,,
,8.0,,,,2025-04-12,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,161,,,47,160,9.0,7.0,8.0,,161,,3.425531914893617,,,,,,,
,8.0,,,,2025-04-13,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,152,,,47,160,6.0,9.0,7.285714285714286,,152,,3.234042553191489,,,,,,,
,8.0,,,,2025-04-14,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,142,,,47,160,7.0,6.0,7.285714285714286,,142,,3.021276595744681,,,,,,,
,8.0,,,,2025-04-15,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,126,,,47,160,8.0,7.0,7.285714285714286,,126,,2.680851063829788,,,,,,,
,8.0,,,,2025-04-16,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,123,,,47,160,9.0,8.0,8.0,,123,,2.617021276595745,,,,,,,
,8.0,,,,2025-04-17,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,112,,,47,160,10.0,9.0,8.0,,112,,2.382978723404255,,,,,,,
,8.0,,,,2025-04-18,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,102,,,47,160,9.0,10.0,8.285714285714286,,102,,2.1702127659574466,,,,,,,
,8.0,,,,2025-04-19,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,96,,,47,160,10.0,9.0,8.428571428571429,,96,,2.042553191489361,,,,,,,
,8.0,,,,2025-04-20,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,89,,,47,160,4.0,10.0,8.142857142857142,,89,,1.893617021276596,,,,,,,
,8.0,,,,2025-04-21,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,84,,,47,160,10.0,4.0,8.571428571428571,,84,,1.7872340425531914,,,,,,,
,8.0,,,,2025-04-22,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,68,,,47,160,12.0,10.0,9.142857142857142,,68,,1.446808510638298,,,,,,,
,8.0,,,,2025-04-23,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,63,,,47,160,7.0,12.0,8.857142857142858,,63,,1.3404255319148937,,,,,,,
,8.0,,,,2025-04-24,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,58,,,47,160,10.0,7.0,8.857142857142858,,58,,1.2340425531914894,,,,,,,
,8.0,,,,2025-04-25,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,53,,,47,160,7.0,10.0,8.571428571428571,,53,,1.127659574468085,,,,,,,
,8.0,,,,2025-04-26,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,50,,,47,160,7.0,7.0,8.142857142857142,,50,,1.0638297872340423,,,,,,,
,8.0,,,,2025-04-27,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,201,,,47,160,11.0,7.0,9.142857142857142,,201,,4.276595744680851,,,,,,,
,8.0,,,,2025-04-28,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,186,,,47,160,11.0,11.0,9.285714285714286,,186,,3.9574468085106393,,,,,,,
,8.0,,,,2025-04-29,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,177,,,47,160,10.0,11.0,9.0,,177,,3.765957446808511,,,,,,,
,8.0,,,,2025-04-30,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,167,,,47,160,5.0,10.0,8.714285714285714,,167,,3.5531914893617023,,,,,,,
,8.0,,,,2025-05-01,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,165,,,47,160,10.0,5.0,8.714285714285714,,165,,3.5106382978723403,,,,,,,
,8.0,,,,2025-05-02,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,154,,,47,160,12.0,10.0,9.428571428571429,,154,,3.276595744680851,,,,,,,
,8.0,,,,2025-05-03,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,147,,,47,160,11.0,12.0,10.0,,147,,3.127659574468085,,,,,,,
,8.0,,,,2025-05-04,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,138,,,47,160,12.0,11.0,10.142857142857142,,138,,2.936170212765957,,,,,,,
,8.0,,,,2025-05-05,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,129,,,47,160,6.0,12.0,9.428571428571429,,129,,2.74468085106383,,,,,,,
,8.0,,,,2025-05-06,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,121,,,47,160,6.0,6.0,8.857142857142858,,121,,2.574468085106383,,,,,,,
,8.0,,,,2025-05-07,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,119,,,47,160,6.0,6.0,9.0,,119,,2.5319148936170213,,,,,,,
,8.0,,,,2025-05-08,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,106,,,47,160,7.0,6.0,8.571428571428571,,106,,2.25531914893617,,,,,,,
,8.0,,,,2025-05-09,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,91,,,47,160,5.0,7.0,7.571428571428571,,91,,1.9361702127659568,,,,,,,
,8.0,,,,2025-05-10,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,88,,,47,160,13.0,5.0,7.857142857142857,,88,,1.872340425531915,,,,,,,
,8.0,,,,2025-05-11,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,78,,,47,160,4.0,13.0,6.714285714285714,,78,,1.6595744680851063,,,,,,,
,8.0,,,,2025-05-12,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,69,,,47,160,5.0,4.0,6.571428571428571,,69,,1.4680851063829787,,,,,,,
,8.0,,,,2025-05-13,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,61,,,47,160,9.0,5.0,7.0,,61,,1.297872340425532,,,,,,,
,8.0,,,,2025-05-14,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,56,,,47,160,12.0,9.0,7.857142857142857,,56,,1.1914893617021276,,,,,,,
,8.0,,,,2025-05-15,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,53,,,47,160,7.0,12.0,7.857142857142857,,53,,1.127659574468085,,,,,,,
,8.0,,,,2025-05-29,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,177,,,47,160,4.0,7.0,7.714285714285714,,183,,3.893617021276596,,,,,,,
,8.0,,,,2025-05-30,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,167,,,47,160,11.0,4.0,7.428571428571429,,172,,3.6595744680851054,,,,,,,
,8.0,,,,2025-05-31,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,165,,,47,160,5.0,11.0,7.571428571428571,,176,,3.74468085106383,,,,,,,
,8.0,,,,2025-06-01,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,154,,,47,160,12.0,5.0,8.571428571428571,,155,,3.297872340425532,,,,,,,
,8.0,,,,2025-06-02,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,147,,,47,160,6.0,12.0,8.142857142857142,,139,,2.9574468085106385,,,,,,,
,8.0,,,,2025-06-03,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,138,,,47,160,4.0,6.0,7.0,,128,,2.723404255319149,,,,,,,
,8.0,,,,2025-06-04,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,129,,,47,160,4.0,4.0,6.571428571428571,,123,,2.617021276595745,,,,,,,
,8.0,,,,2025-06-05,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,121,,,47,160,6.0,4.0,6.857142857142857,,130,,2.765957446808511,,,,,,,
,8.0,,,,2025-06-06,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,119,,,47,160,10.0,6.0,6.714285714285714,,111,,2.3617021276595747,,,,,,,
,8.0,,,,2025-06-07,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,106,,,47,160,7.0,10.0,7.0,,113,,2.404255319148936,,,,,,,
,8.0,,,,2025-06-08,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,91,,,47,160,15.0,7.0,7.428571428571429,,84,,1.7872340425531914,,,,,,,
,8.0,,,,2025-06-09,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,88,,,47,160,4.0,15.0,7.142857142857143,,101,,2.148936170212766,,,,,,,
,8.0,,,,2025-06-10,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,78,,,47,160,12.0,4.0,8.285714285714286,,70,,1.4893617021276595,,,,,,,
,8.0,,,,2025-06-11,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,69,,,47,160,11.0,12.0,9.285714285714286,,75,,1.5957446808510638,,,,,,,
,8.0,,,,2025-06-12,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,61,,,47,160,11.0,11.0,10.0,,51,,1.0851063829787233,,,,,,,
,8.0,,,,2025-06-13,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,56,,,47,160,8.0,11.0,9.714285714285714,,63,,1.3404255319148937,,,,,,,
,8.0,,,,2025-06-14,,,,,,,,,,,,,,,BEB001,Agua purificada 1.5L,,53,,,47,160,8.0,8.0,9.857142857142858,,44,,0.9361702127659576,,,,,,,
,7.1,,,,2025-06-10,,,,,,,,,,,,,,,BEB002,Jugo de naranja 1L,,70,,,55,150,22.0,21.0,20.2,,100,,1.82,,,,,,,
,7.1,,,,2025-06-11,,,,,,,,,,,,,,,BEB002,Jugo de naranja 1L,,68,,,55,150,23.0,22.0,20.5,,98,,1.78,,,,,,,
,7.1,,,,2025-06-12,,,,,,,,,,,,,,,BEB002,Jugo de naranja 1L,,65,,,55,150,21.0,23.0,20.3,,95,,1.72,,,,,,,
7.1,7.1,Lote-014,0.0,USR011,2025-06-13,13.0,1090.0,2028-08-01,2104.0,True,0.0,2025-06-02,2024-09-10,2025-06-13 04:40:00,25.0,6.0,0.0,,80.0,BEB002,Jugo de naranja 1L,SKU-BEB-002,70,80.0,10.0,55,150,22.0,,,P3,100,OK,,SUP017,Coca-Cola,256.0,3.2,D2,4.0,2025.0
,4.2,,,,2024-07-27,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,194,,,47,80,5.0,0.0,5.0,,194,,4.127659574468085,,,,,,,
,4.2,,,,2024-07-28,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,185,,,47,80,3.0,5.0,4.0,,185,,3.9361702127659575,,,,,,,
,4.2,,,,2024-07-29,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,179,,,47,80,0.0,3.0,2.6666666666666665,,179,,3.808510638297872,,,,,,,
,4.2,,,,2024-07-30,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,177,,,47,80,3.0,0.0,2.75,,177,,3.765957446808511,,,,,,,
,4.2,,,,2024-07-31,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,170,,,47,80,4.0,3.0,3.0,,170,,3.617021276595745,,,,,,,
,4.2,,,,2024-08-01,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,170,,,47,80,6.0,4.0,3.5,,170,,3.617021276595745,,,,,,,
,4.2,,,,2024-08-02,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,162,,,47,80,7.0,6.0,4.0,,162,,3.4468085106382977,,,,,,,
,4.2,,,,2024-08-03,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,162,,,47,80,6.0,7.0,4.142857142857143,,162,,3.4468085106382977,,,,,,,
,4.2,,,,2024-08-04,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,156,,,47,80,7.0,6.0,4.714285714285714,,156,,3.3191489361702127,,,,,,,
,4.2,,,,2024-08-05,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,148,,,47,80,2.0,7.0,5.0,,148,,3.148936170212766,,,,,,,
,4.2,,,,2024-08-06,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,143,,,47,80,6.0,2.0,5.428571428571429,,143,,3.042553191489361,,,,,,,
,4.2,,,,2024-08-07,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,138,,,47,80,6.0,6.0,5.714285714285714,,138,,2.936170212765957,,,,,,,
,4.2,,,,2024-08-08,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,139,,,47,80,4.0,6.0,5.428571428571429,,139,,2.9574468085106385,,,,,,,
,4.2,,,,2024-08-09,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,131,,,47,80,4.0,4.0,5.0,,131,,2.7872340425531914,,,,,,,
,4.2,,,,2024-08-10,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,128,,,47,80,2.0,4.0,4.428571428571429,,128,,2.723404255319149,,,,,,,
,4.2,,,,2024-08-11,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,126,,,47,80,3.0,2.0,3.857142857142857,,126,,2.680851063829788,,,,,,,
,4.2,,,,2024-08-12,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,124,,,47,80,1.0,3.0,3.7142857142857135,,124,,2.6382978723404253,,,,,,,
,4.2,,,,2024-08-13,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,112,,,47,80,4.0,1.0,3.4285714285714284,,112,,2.382978723404255,,,,,,,
,4.2,,,,2024-08-14,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,107,,,47,80,6.0,4.0,3.4285714285714284,,107,,2.276595744680851,,,,,,,
,4.2,,,,2024-08-15,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,105,,,47,80,3.0,6.0,3.2857142857142856,,105,,2.234042553191489,,,,,,,
,4.2,,,,2024-08-16,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,101,,,47,80,3.0,3.0,3.142857142857143,,101,,2.148936170212766,,,,,,,
,4.2,,,,2024-08-17,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,95,,,47,80,5.0,3.0,3.571428571428572,,95,,2.021276595744681,,,,,,,
,4.2,,,,2024-08-18,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,89,,,47,80,2.0,5.0,3.4285714285714284,,89,,1.893617021276596,,,,,,,
,4.2,,,,2024-08-19,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,79,,,47,80,5.0,2.0,4.0,,79,,1.680851063829787,,,,,,,
,4.2,,,,2024-08-20,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,79,,,47,80,8.0,5.0,4.571428571428571,,79,,1.680851063829787,,,,,,,
,4.2,,,,2024-08-21,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,73,,,47,80,0.0,8.0,3.7142857142857135,,73,,1.553191489361702,,,,,,,
,4.2,,,,2024-08-22,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,66,,,47,80,3.0,0.0,3.7142857142857135,,66,,1.4042553191489362,,,,,,,
,4.2,,,,2024-08-23,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,60,,,47,80,3.0,3.0,3.7142857142857135,,60,,1.2765957446808511,,,,,,,
,4.2,,,,2024-08-24,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,64,,,47,80,2.0,3.0,3.2857142857142856,,64,,1.3617021276595744,,,,,,,
,4.2,,,,2024-08-25,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,59,,,47,80,7.0,2.0,4.0,,59,,1.25531914893617,,,,,,,
,4.2,,,,2024-08-26,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,54,,,47,80,7.0,7.0,4.285714285714286,,54,,1.148936170212766,,,,,,,
,4.2,,,,2024-08-27,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,53,,,47,80,8.0,7.0,4.285714285714286,,53,,1.127659574468085,,,,,,,
,4.2,,,,2024-08-28,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,46,,,47,80,1.0,8.0,4.428571428571429,,46,,0.9787234042553192,,,,,,,
,4.2,,,,2024-08-29,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,122,,,47,80,9.0,1.0,5.285714285714286,,122,,2.595744680851064,,,,,,,
,4.2,,,,2024-08-30,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,120,,,47,80,5.0,9.0,5.571428571428571,,120,,2.5531914893617023,,,,,,,
,4.2,,,,2024-08-31,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,118,,,47,80,7.0,5.0,6.285714285714286,,118,,2.5106382978723403,,,,,,,
,4.2,,,,2024-09-01,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,110,,,47,80,2.0,7.0,5.571428571428571,,110,,2.3404255319148937,,,,,,,
,4.2,,,,2024-09-02,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,106,,,47,80,8.0,2.0,5.714285714285714,,106,,2.25531914893617,,,,,,,
,4.2,,,,2024-09-03,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,105,,,47,80,5.0,8.0,5.285714285714286,,105,,2.234042553191489,,,,,,,
,4.2,,,,2024-09-04,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,96,,,47,80,6.0,5.0,6.0,,96,,2.042553191489361,,,,,,,
,4.2,,,,2024-09-05,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,95,,,47,80,4.0,6.0,5.285714285714286,,95,,2.021276595744681,,,,,,,
,4.2,,,,2024-09-06,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,95,,,47,80,4.0,4.0,5.142857142857143,,95,,2.021276595744681,,,,,,,
,4.2,,,,2024-09-07,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,86,,,47,80,2.0,4.0,4.428571428571429,,86,,1.8297872340425527,,,,,,,
,4.2,,,,2024-09-08,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,83,,,47,80,9.0,2.0,5.428571428571429,,83,,1.7659574468085106,,,,,,,
,4.2,,,,2024-09-09,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,78,,,47,80,1.0,9.0,4.428571428571429,,78,,1.6595744680851063,,,,,,,
,4.2,,,,2024-09-10,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,74,,,47,80,7.0,1.0,4.714285714285714,,74,,1.574468085106383,,,,,,,
,4.2,,,,2024-09-11,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,69,,,47,80,1.0,7.0,4.0,,69,,1.4680851063829787,,,,,,,
,4.2,,,,2024-09-12,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,66,,,47,80,5.0,1.0,4.142857142857143,,66,,1.4042553191489362,,,,,,,
,4.2,,,,2024-09-13,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,65,,,47,80,4.0,5.0,4.142857142857143,,65,,1.3829787234042554,,,,,,,
,4.2,,,,2024-09-14,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,53,,,47,80,4.0,4.0,4.428571428571429,,53,,1.127659574468085,,,,,,,
,4.2,,,,2024-09-15,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,50,,,47,80,7.0,4.0,4.142857142857143,,50,,1.0638297872340423,,,,,,,
,4.2,,,,2024-09-16,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,50,,,47,80,5.0,7.0,4.714285714285714,,50,,1.0638297872340423,,,,,,,
,4.2,,,,2024-09-17,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,120,,,47,80,1.0,5.0,3.857142857142857,,120,,2.5531914893617023,,,,,,,
,4.2,,,,2024-09-18,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,113,,,47,80,6.0,1.0,4.571428571428571,,113,,2.404255319148936,,,,,,,
,4.2,,,,2024-09-19,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,111,,,47,80,1.0,6.0,4.0,,111,,2.3617021276595747,,,,,,,
,4.2,,,,2024-09-20,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,107,,,47,80,0.0,1.0,3.4285714285714284,,107,,2.276595744680851,,,,,,,
,4.2,,,,2024-09-21,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,103,,,47,80,4.0,0.0,3.4285714285714284,,103,,2.191489361702128,,,,,,,
,4.2,,,,2024-09-22,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,100,,,47,80,6.0,4.0,3.2857142857142856,,100,,2.127659574468085,,,,,,,
,4.2,,,,2024-09-23,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,96,,,47,80,3.0,6.0,3.0,,96,,2.042553191489361,,,,,,,
,4.2,,,,2024-09-24,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,90,,,47,80,1.0,3.0,3.0,,90,,1.9148936170212767,,,,,,,
,4.2,,,,2024-09-25,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,88,,,47,80,8.0,1.0,3.2857142857142856,,88,,1.872340425531915,,,,,,,
,4.2,,,,2024-09-26,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,88,,,47,80,3.0,8.0,3.571428571428572,,88,,1.872340425531915,,,,,,,
,4.2,,,,2024-09-27,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,86,,,47,80,4.0,3.0,4.142857142857143,,86,,1.8297872340425527,,,,,,,
,4.2,,,,2024-09-28,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,75,,,47,80,9.0,4.0,4.857142857142857,,75,,1.5957446808510638,,,,,,,
,4.2,,,,2024-09-29,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,74,,,47,80,4.0,9.0,4.571428571428571,,74,,1.574468085106383,,,,,,,
,4.2,,,,2024-09-30,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,73,,,47,80,6.0,4.0,5.0,,73,,1.553191489361702,,,,,,,
,4.2,,,,2024-10-01,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,69,,,47,80,1.0,6.0,5.0,,69,,1.4680851063829787,,,,,,,
,4.2,,,,2024-10-02,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,58,,,47,80,8.0,1.0,5.0,,58,,1.2340425531914894,,,,,,,
,4.2,,,,2024-10-03,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,63,,,47,80,6.0,8.0,5.428571428571429,,63,,1.3404255319148937,,,,,,,
,4.2,,,,2024-10-04,,,,,,,,,,,,,,,CON001,Atún en lata 170g,,58,,,47,80,2.0,6.0,5.142857142857143,,58,,1.2340425531914894,,,,,,,
